tconst,startYear,runtimeMinutes
tt3495026,2016,142.0
tt3495030,2015,109.0
tt34956443,2025,144.0
tt34962891,2025,96.0
tt34965515,2025,90.0
tt3498820,2016,147.0
tt3499096,2016,134.0
tt34992378,2025,91.0
tt35003538,2025,96.0
tt3500544,2015,104.0
tt3501112,2017,88.0
tt3501416,2015,140.0
tt3501632,2017,130.0
tt3503406,2016,93.0
tt3508840,2015,105.0
tt35111035,2025,106.0
tt3511596,2015,80.0
tt3513498,2019,107.0
tt3513500,2022,97.0
tt3513548,2019,131.0
tt35146696,2025,145.0
tt3517870,2019,83.0
tt3518012,2015,87.0
tt3520418,2015,84.0
tt3521126,2017,104.0
tt3521164,2016,107.0
tt35217961,2025,109.0
tt35219851,2025,90.0
tt35222590,2025,95.0
tt3522806,2016,98.0
tt35231039,2025,175.0
tt3525168,2018,90.0
tt3526706,2015,105.0
tt35295730,2025,117.0
tt3530002,2015,101.0
tt35301431,2025,129.0
tt35307139,2025,117.0
tt3530978,2016,122.0
tt3531202,2017,96.0
tt3531824,2016,96.0
tt3532216,2017,115.0
tt3533916,2016,93.0
tt3534282,2015,90.0
tt35396529,2025,108.0
tt3540136,2015,90.0
tt3541524,2019,98.0
tt3542188,2015,93.0
tt3544082,2015,95.0
tt3544112,2016,106.0
tt3544218,2016,127.0
tt35518081,2025,112.0
tt35521922,2025,72.0
tt35522483,2025,100.0
tt3553442,2016,112.0
tt3553976,2016,118.0
tt3554046,2021,115.0
tt3560148,2016,90.0
tt3562110,2025,133.0
tt35628853,2025,111.0
tt3563262,2017,112.0
tt3564472,2017,122.0
tt3566834,2025,101.0
tt3567288,2015,94.0
tt3567666,2017,95.0
tt3569230,2015,132.0
tt35705898,2025,118.0
tt35766629,2025,114.0
tt3576728,2015,105.0
tt3577624,2015,106.0
tt3581652,2021,156.0
tt3584496,2019,91.0
tt3588588,2018,92.0
tt35892608,2025,94.0
tt3595298,2015,164.0
tt3603808,2015,86.0
tt3605418,2015,99.0
tt3606752,2017,102.0
tt3606756,2018,118.0
tt3606888,2016,103.0
tt3608930,2016,104.0
tt3610746,2016,83.0
tt3612126,2019,94.0
tt3612320,2016,88.0
tt3614530,2015,118.0
tt3616916,2015,105.0
tt3622110,2016,93.0
tt3622592,2015,109.0
tt3623726,2015,101.0
tt36240772,2025,86.0
tt3626476,2021,103.0
tt3626742,2015,99.0
tt3627704,2016,85.0
tt3628584,2016,111.0
tt36302733,2025,116.0
tt3631112,2016,112.0
tt36329718,2025,116.0
tt36376123,2025,150.0
tt3638396,2015,90.0
tt36388163,2025,140.0
tt3640424,2016,124.0
tt3640682,2015,85.0
tt3645988,2018,132.0
tt36463894,2025,85.0
tt3647498,2016,88.0
tt36491653,2025,103.0
tt3652526,2016,114.0
tt3652862,2016,91.0
tt3654796,2017,78.0
tt3655414,2016,96.0
tt3655682,2016,82.0
tt3658772,2016,106.0
tt36592065,2025,102.0
tt3659388,2015,144.0
tt3661210,2021,112.0
tt3661298,2015,110.0
tt3661394,2020,95.0
tt36616410,2025,125.0
tt3662308,2017,114.0
tt36642456,2025,134.0
tt3665498,2018,82.0
tt3666024,2016,80.0
tt3671542,2015,127.0
tt3672120,2017,84.0
tt3672742,2015,93.0
tt3672840,2015,127.0
tt36741457,2025,116.0
tt3678782,2015,134.0
tt3679000,2015,154.0
tt3679040,2023,145.0
tt3679060,2016,124.0
tt36793656,2025,158.0
tt3682448,2015,142.0
tt36833584,2025,110.0
tt3685236,2018,94.0
tt36856278,2025,80.0
tt36856455,2025,55.0
tt3686998,2016,108.0
tt3687310,2015,94.0
tt3687398,2015,90.0
tt3688406,2015,99.0
tt3691740,2016,117.0
tt3692082,2018,84.0
tt3692652,2016,89.0
tt36934451,2025,92.0
tt36943034,2025,89.0
tt3696180,2021,117.0
tt3696192,2015,141.0
tt3698454,2020,130.0
tt3700392,2015,111.0
tt3700804,2015,78.0
tt37023881,2025,126.0
tt3702652,2016,96.0
tt3702996,2015,115.0
tt3703908,2016,80.0
tt3704050,2015,94.0
tt3704416,2015,85.0
tt3704428,2022,159.0
tt3704700,2016,88.0
tt3705412,2015,86.0
tt3706352,2022,101.0
tt3707104,2016,106.0
tt3707106,2015,122.0
tt3707114,2015,103.0
tt3708886,2016,98.0
tt3711510,2018,92.0
tt3713030,2015,98.0
tt3714720,2016,88.0
tt3715320,2015,95.0
tt3716530,2016,130.0
tt3717252,2016,91.0
tt3717490,2017,124.0
tt3719896,2015,118.0
tt3721936,2016,163.0
tt3721954,2016,115.0
tt3721964,2018,111.0
tt3722062,2017,92.0
tt3722070,2015,104.0
tt3722614,2017,87.0
tt3726704,2015,98.0
tt3727202,2015,97.0
tt37287335,2025,108.0
tt3731562,2017,118.0
tt3733774,2016,92.0
tt3733778,2015,94.0
tt3735246,2015,158.0
tt3735332,2015,81.0
tt3739110,2017,94.0
tt3740778,2015,126.0
tt3741632,2017,112.0
tt3741700,2019,132.0
tt3741834,2016,118.0
tt3742284,2015,115.0
tt3742378,2015,112.0
tt3743042,2016,85.0
tt3746250,2015,96.0
tt3748172,2017,103.0
tt3748440,2016,90.0
tt3748512,2015,79.0
tt3748528,2016,133.0
tt3750872,2017,99.0
tt37529347,2025,148.0
tt3754940,2015,108.0
tt3756788,2015,127.0
tt3758162,2019,103.0
tt3758172,2017,115.0
tt3758542,2023,130.0
tt3758814,2021,109.0
tt3759298,2018,98.0
tt3760922,2016,94.0
tt3762912,2016,99.0
tt37629310,2025,137.0
tt3766354,2018,121.0
tt3766394,2015,90.0
tt3767372,2015,123.0
tt37674426,2025,94.0
tt37676033,2025,115.0
tt3771536,2016,153.0
tt3774114,2016,134.0
tt3774466,2015,100.0
tt3774694,2015,135.0
tt3774790,2015,91.0
tt3774802,2016,91.0
tt3774866,2016,98.0
tt3775086,2015,112.0
tt3775202,2015,126.0
tt3776826,2016,94.0
tt3778644,2018,135.0
tt3780500,2017,107.0
tt3781476,2015,117.0
tt3781762,2015,82.0
tt37836776,2025,83.0
tt3783958,2016,128.0
tt3787590,2015,96.0
tt3792960,2015,114.0
tt3793788,2015,88.0
tt3794028,2016,120.0
tt3794354,2020,99.0
tt37970307,2025,134.0
tt3797512,2021,107.0
tt3797868,2016,111.0
tt3799232,2018,105.0
tt3799372,2015,79.0
tt3799694,2016,116.0
tt3802576,2015,156.0
tt3803860,2015,155.0
tt38063392,2025,53.0
tt3808342,2015,107.0
tt3810760,2015,78.0
tt3811906,2021,111.0
tt38121182,2025,87.0
tt3813310,2015,88.0
tt3816458,2015,118.0
tt3819668,2015,94.0
tt3824412,2015,105.0
tt3824458,2015,88.0
tt3824648,2019,91.0
tt3829266,2018,107.0
tt3829378,2017,86.0
tt3829920,2017,134.0
tt3830162,2015,115.0
tt3832096,2016,99.0
tt3832914,2015,120.0
tt3833480,2019,123.0
tt3835080,2016,103.0
tt3836512,2015,80.0
tt3836958,2015,155.0
tt3838992,2016,88.0
tt3839880,2016,103.0
tt3841424,2015,100.0
tt3844362,2015,79.0
tt3845670,2016,92.0
tt3846674,2018,99.0
tt3848892,2015,159.0
tt3850214,2015,103.0
tt3850590,2015,98.0
tt38525492,2025,127.0
tt3859076,2015,125.0
tt3859272,2017,98.0
tt3859304,2015,100.0
tt3859310,2017,102.0
tt3859980,2016,155.0
tt3860916,2017,105.0
tt3861390,2019,112.0
tt3862750,2015,100.0
tt3863552,2015,163.0
tt3864024,2015,102.0
tt3864056,2019,149.0
tt3864060,2024,116.0
tt3874544,2017,97.0
tt3876910,2021,99.0
tt3877674,2015,104.0
tt3881680,2015,86.0
tt3881784,2017,119.0
tt3882082,2016,97.0
tt3890160,2017,113.0
tt3892172,2018,109.0
tt38938222,2025,126.0
tt3896198,2017,136.0
tt3896738,2016,108.0
tt3899154,2015,82.0
tt3899516,2015,89.0
tt3901826,2017,94.0
tt3904278,2016,90.0
tt3905764,2017,97.0
tt3906082,2017,120.0
tt3907584,2020,107.0
tt3908142,2016,120.0
tt3909336,2015,113.0
tt3915174,2022,102.0
tt3917210,2016,92.0
tt3920820,2018,99.0
tt3921314,2015,162.0
tt3922798,2016,108.0
tt3922816,2015,96.0
tt3922818,2017,120.0
tt3923662,2015,91.0
tt3949660,2016,112.0
tt3954660,2016,104.0
tt3954936,2024,97.0
tt3960240,2018,120.0
tt3960412,2016,87.0
tt3963816,2016,107.0
tt3966404,2015,97.0
tt3967856,2017,120.0
tt3967878,2018,139.0
tt3976144,2016,91.0
tt3978720,2015,86.0
tt3979300,2020,100.0
tt3986820,2017,111.0
tt3991412,2016,108.0
tt3993894,2015,90.0
tt4003070,2018,162.0
tt4003440,2018,152.0
tt4005402,2015,110.0
tt4006302,2018,102.0
tt4007248,2016,84.0
tt4007558,2015,144.0
tt4009278,2015,90.0
tt4015500,2018,114.0
tt4016312,2020,99.0
tt4016934,2016,145.0
tt4019560,2016,102.0
tt4025514,2015,130.0
tt4028464,2021,117.0
tt4030600,2017,96.0
tt4034228,2016,137.0
tt4034354,2016,97.0
tt4034452,2015,120.0
tt4042818,2018,123.0
tt4045450,2025,111.0
tt4046784,2015,131.0
tt4048272,2016,162.0
tt4052050,2018,89.0
tt4052882,2016,86.0
tt4054654,2016,93.0
tt4056738,2015,120.0
tt4057376,2015,110.0
tt4058012,2016,112.0
tt4058500,2015,104.0
tt4058618,2024,105.0
tt4059702,2016,90.0
tt4061010,2015,90.0
tt4061620,2021,107.0
tt4062536,2015,95.0
tt4065552,2017,132.0
tt4068576,2018,136.0
tt4072326,2016,100.0
tt4073790,2018,104.0
tt4074928,2016,112.0
tt4076760,2015,90.0
tt4080672,2015,85.0
tt4080728,2015,116.0
tt4080768,2015,105.0
tt4080956,2017,116.0
tt4081630,2022,124.0
tt4082068,2015,115.0
tt4083572,2016,89.0
tt4084744,2015,110.0
tt4085084,2015,98.0
tt4088268,2016,112.0
tt4094724,2016,108.0
tt4103724,2018,108.0
tt4104022,2015,85.0
tt4104054,2016,100.0
tt4105970,2015,80.0
tt4106376,2017,106.0
tt4106514,2020,104.0
tt4107858,2015,197.0
tt4110568,2015,170.0
tt4116284,2017,104.0
tt4119278,2015,90.0
tt4120176,2016,102.0
tt4123430,2018,134.0
tt4123432,2022,142.0
tt4126304,2015,100.0
tt4126438,2015,87.0
tt4126476,2019,105.0
tt4126568,2017,80.0
tt4129428,2017,161.0
tt4129870,2016,88.0
tt4130484,2019,95.0
tt4131496,2018,107.0
tt4131800,2017,99.0
tt4136084,2016,111.0
tt4136456,2021,110.0
tt4139124,2016,100.0
tt4139588,2019,118.0
tt4139928,2022,153.0
tt4144190,2016,88.0
tt4144350,2017,86.0
tt4145178,2015,103.0
tt4154664,2019,123.0
tt4154756,2018,149.0
tt4154796,2019,181.0
tt4154916,2018,107.0
tt4157728,2019,87.0
tt4158096,2016,91.0
tt4158624,2015,92.0
tt4158876,2016,97.0
tt4160708,2016,88.0
tt4163020,2015,97.0
tt4163224,2015,80.0
tt4163264,2015,87.0
tt4169250,2016,184.0
tt4172430,2016,144.0
tt4176826,2015,116.0
tt4178092,2015,108.0
tt4180560,2019,100.0
tt4181052,2016,101.0
tt4181158,2022,82.0
tt4181782,2017,90.0
tt4183692,2015,123.0
tt4184878,2015,84.0
tt4185572,2015,103.0
tt4190530,2016,120.0
tt4191054,2015,99.0
tt4191580,2016,94.0
tt4191702,2016,118.0
tt4192740,2015,110.0
tt4193072,2019,102.0
tt4193394,2016,110.0
tt4193400,2015,105.0
tt4195278,2015,103.0
tt4196450,2016,120.0
tt4196566,2024,112.0
tt4196776,2016,123.0
tt4196848,2016,104.0
tt4199898,2019,99.0
tt4207112,2016,93.0
tt4209788,2017,140.0
tt4210080,2016,101.0
tt4216984,2025,103.0
tt4217392,2017,107.0
tt4218572,2018,129.0
tt4218696,2017,88.0
tt4219130,2015,113.0
tt4225622,2017,85.0
tt4226388,2015,138.0
tt4229236,2015,132.0
tt4230700,2016,91.0
tt4238858,2015,72.0
tt4244162,2016,88.0
tt4244994,2021,152.0
tt4244998,2018,96.0
tt4255110,2015,78.0
tt4255304,2016,90.0
tt4257858,2015,119.0
tt4257926,2016,109.0
tt4257940,2020,109.0
tt4258292,2015,168.0
tt4258698,2016,84.0
tt4262980,2016,120.0
tt4263482,2015,92.0
tt4264426,2015,88.0
tt4265508,2016,92.0
tt4266076,2018,93.0
tt4266638,2015,83.0
tt4267026,2015,93.0
tt4270516,2015,79.0
tt4271820,2015,139.0
tt4272866,2015,119.0
tt4273292,2016,84.0
tt4273800,2022,121.0
tt4273886,2015,127.0
tt4276820,2016,115.0
tt4281724,2016,85.0
tt4284010,2015,101.0
tt4285496,2015,125.0
tt4287320,2017,110.0
tt4288636,2015,85.0
tt4291590,2015,81.0
tt4291600,2016,89.0
tt4294052,2015,87.0
tt4298958,2015,113.0
tt4299300,2017,111.0
tt4300480,2016,118.0
tt4302938,2016,101.0
tt4302956,2015,133.0
tt4303340,2016,104.0
tt4305148,2016,84.0
tt4309356,2015,104.0
tt4323594,2019,112.0
tt4326444,2016,99.0
tt4328094,2019,84.0
tt4328798,2015,151.0
tt4329810,2019,103.0
tt4331970,2016,114.0
tt4332232,2019,99.0
tt4333674,2015,141.0
tt4334266,2016,118.0
tt4337414,2015,153.0
tt4341582,2016,124.0
tt4348012,2017,86.0
tt4351548,2017,98.0
tt4353250,2019,121.0
tt4353270,2020,94.0
tt4353996,2016,133.0
tt4354756,2019,87.0
tt4356480,2016,113.0
tt4357394,2018,97.0
tt4359416,2015,82.0
tt4361050,2016,99.0
tt4364194,2019,97.0
tt4370784,2016,115.0
tt4372390,2016,97.0
tt4374460,2015,108.0
tt4375438,2015,98.0
tt4381236,2016,93.0
tt4382552,2015,84.0
tt4382824,2016,92.0
tt4382872,2015,82.0
tt4383594,2016,87.0
tt4385888,2016,119.0
tt4387040,2016,130.0
tt4392454,2015,87.0
tt4392770,2016,85.0
tt4399594,2016,131.0
tt4399952,2017,92.0
tt4400038,2016,119.0
tt4400058,2015,93.0
tt4400994,2017,111.0
tt4404474,2015,81.0
tt4411504,2015,108.0
tt4411584,2020,107.0
tt4411596,2017,106.0
tt4412362,2015,100.0
tt4419364,2016,105.0
tt4419684,2025,101.0
tt4420704,2016,79.0
tt4425064,2015,128.0
tt4425200,2017,122.0
tt4428398,2022,98.0
tt4428728,2015,81.0
tt4428788,2015,129.0
tt4428814,2015,91.0
tt4429128,2015,179.0
tt4429160,2019,92.0
tt4429194,2016,92.0
tt4430136,2015,137.0
tt4430212,2015,163.0
tt4432480,2015,149.0
tt4434004,2016,148.0
tt4435072,2022,140.0
tt4437216,2016,96.0
tt4438848,2016,92.0
tt4439120,2015,85.0
tt4439620,2021,99.0
tt4441280,2015,76.0
tt4442758,2015,147.0
tt4443658,2016,89.0
tt4444956,2019,111.0
tt4450706,2015,108.0
tt4451458,2016,128.0
tt4456982,2015,80.0
tt4457344,2017,80.0
tt4458206,2015,114.0
tt4460792,2019,100.0
tt4460800,2023,107.0
tt4463816,2018,95.0
tt4463894,2019,111.0
tt4465564,2017,118.0
tt4465572,2018,111.0
tt4466490,2016,173.0
tt4466936,2015,90.0
tt4468634,2016,107.0
tt4468740,2017,103.0
tt4471908,2022,107.0
tt4477292,2019,128.0
tt4477536,2018,105.0
tt4479380,2021,124.0
tt4481066,2018,93.0
tt4481414,2017,101.0
tt4481514,2017,88.0
tt4483220,2015,90.0
tt4486986,2016,109.0
tt4489416,2015,119.0
tt4494718,2017,90.0
tt4495098,2023,134.0
tt4500922,2018,143.0
tt4501244,2016,111.0
tt4501268,2024,131.0
tt4501454,2015,103.0
tt4503598,2015,82.0
tt4504044,2019,92.0
tt4511200,2015,95.0
tt4513316,2017,123.0
tt4513674,2016,96.0
tt4513678,2021,124.0
tt4516162,2019,129.0
tt4520364,2016,92.0
tt4520988,2019,103.0
tt4526546,2016,89.0
tt4530422,2018,110.0
tt4530884,2015,92.0
tt4532038,2020,94.0
tt4532826,2018,116.0
tt4535650,2015,158.0
tt4536768,2016,95.0
tt4537896,2018,111.0
tt4538916,2017,111.0
tt4540710,2016,132.0
tt4547056,2016,111.0
tt4547120,2015,84.0
tt4547194,2017,106.0
tt4550098,2016,116.0
tt4550420,2016,85.0
tt4552524,2015,94.0
tt4555426,2017,125.0
tt4557956,2017,91.0
tt4558200,2019,110.0
tt4558362,2015,97.0
tt4558376,2020,86.0
tt4559006,2016,158.0
tt4559046,2016,140.0
tt4560008,2016,92.0
tt4560436,2018,94.0
tt4562518,2016,118.0
tt4565520,2017,88.0
tt4566758,2020,115.0
tt4572514,2016,133.0
tt4572792,2017,105.0
tt4572820,2016,111.0
tt4573516,2016,89.0
tt4575328,2018,94.0
tt4575576,2018,104.0
tt4578118,2016,102.0
tt4581576,2017,94.0
tt4585660,2015,99.0
tt4587366,2016,94.0
tt4587656,2017,86.0
tt4589218,2023,109.0
tt4590256,2021,88.0
tt4593060,2022,105.0
tt4594834,2015,127.0
tt4595186,2022,113.0
tt4595882,2018,106.0
tt4596814,2015,162.0
tt4600952,2017,89.0
tt4602066,2018,94.0
tt4610378,2018,123.0
tt4610748,2017,94.0
tt4613254,2016,129.0
tt4613272,2015,113.0
tt4614584,2022,122.0
tt4614612,2018,154.0
tt4618398,2015,95.0
tt4621630,2016,105.0
tt4621872,2016,116.0
tt4622512,2017,121.0
tt4622682,2019,111.0
tt4624366,2022,88.0
tt4624424,2016,87.0
tt4627382,2025,126.0
tt4630444,2015,97.0
tt4630550,2016,113.0
tt4630562,2017,136.0
tt4631532,2016,88.0
tt4633690,2017,121.0
tt4633694,2018,117.0
tt4635372,2015,109.0
tt4640206,2017,138.0
tt4642192,2018,120.0
tt4644382,2015,89.0
tt4645330,2016,109.0
tt4645368,2016,97.0
tt4648786,2019,125.0
tt4649416,2016,111.0
tt4649466,2017,141.0
tt4651410,2016,90.0
tt4651466,2020,94.0
tt4651520,2016,100.0
tt4652532,2016,108.0
tt4652650,2017,93.0
tt4659056,2016,119.0
tt4660980,2015,90.0
tt4662420,2017,86.0
tt4665630,2016,99.0
tt4666726,2016,119.0
tt4667094,2016,92.0
tt4667854,2016,82.0
tt4669186,2016,96.0
tt4669252,2019,99.0
tt4669264,2018,109.0
tt4669296,2018,118.0
tt4669788,2018,120.0
tt4669986,2016,123.0
tt4679210,2015,156.0
tt4680182,2016,109.0
tt4680980,2016,92.0
tt4682266,2020,94.0
tt4682786,2016,97.0
tt4682788,2017,123.0
tt4682804,2019,124.0
tt4683366,2016,127.0
tt4685762,2020,97.0
tt4685806,2018,95.0
tt4686844,2017,107.0
tt4687108,2019,101.0
tt4687276,2016,89.0
tt4687358,2016,84.0
tt4687848,2016,124.0
tt4693358,2017,96.0
tt4693464,2015,124.0
tt4694544,2017,94.0
tt4695012,2017,91.0
tt4695548,2016,86.0
tt4698584,2016,107.0
tt4698684,2016,101.0
tt4699388,2016,98.0
tt4701182,2018,114.0
tt4701660,2016,94.0
tt4701724,2018,89.0
tt4703048,2017,94.0
tt4706888,2016,85.0
tt4712810,2025,113.0
tt4714568,2016,83.0
tt4714782,2016,105.0
tt4717402,2017,94.0
tt4720702,2017,94.0
tt4721124,2016,107.0
tt4726636,2016,122.0
tt4727512,2015,158.0
tt4728338,2015,114.0
tt4728386,2016,88.0
tt4729430,2019,96.0
tt4730986,2016,105.0
tt4731008,2016,91.0
tt4731136,2016,146.0
tt4731148,2017,132.0
tt4733624,2021,109.0
tt4733640,2016,109.0
tt4736550,2019,114.0
tt4738360,2016,99.0
tt4741714,2016,102.0
tt4743226,2018,96.0
tt4744086,2016,126.0
tt4758646,2017,122.0
tt4761112,2021,129.0
tt4761916,2018,92.0
tt4765240,2018,83.0
tt4765284,2017,93.0
tt4766630,2018,94.0
tt4768764,2015,123.0
tt4768776,2015,121.0
tt4769824,2016,129.0
tt4769836,2016,108.0
tt4771896,2016,92.0
tt4771932,2016,92.0
tt4772188,2024,85.0
tt4776998,2016,133.0
tt4777008,2019,119.0
tt4778988,2016,98.0
tt4779682,2018,113.0
tt4781612,2016,109.0
tt4786132,2017,82.0
tt4786282,2016,81.0
tt4788722,2016,120.0
tt4795124,2017,115.0
tt4795546,2016,130.0
tt4796122,2016,85.0
tt4799050,2017,101.0
tt4799064,2016,89.0
tt4799066,2018,91.0
tt4805316,2016,100.0
tt4806232,2015,146.0
tt4807408,2019,133.0
tt4807830,2016,117.0
tt4809458,2016,77.0
tt4814290,2016,136.0
tt4814760,2016,98.0
tt4815122,2017,87.0
tt4823434,2017,83.0
tt4823776,2020,91.0
tt4824302,2016,118.0
tt4824308,2016,120.0
tt4827558,2018,113.0
tt4827986,2017,108.0
tt4830786,2017,113.0
tt4832640,2016,170.0
tt4833824,2015,135.0
tt4840206,2015,103.0
tt4842646,2017,91.0
tt4844140,2019,124.0
tt4844148,2018,98.0
tt4844150,2020,98.0
tt4846232,2017,102.0
tt4846318,2016,104.0
tt4846340,2016,127.0
tt4849438,2017,167.0
tt4851630,2016,120.0
tt4853102,2016,76.0
tt4855748,2016,92.0
tt4857264,2016,106.0
tt4858674,2020,107.0
tt4859168,2018,97.0
tt4859246,2015,138.0
tt4864932,2016,133.0
tt4867110,2018,93.0
tt4872078,2016,90.0
tt4873118,2023,123.0
tt4874206,2016,118.0
tt4876134,2021,94.0
tt4877122,2017,86.0
tt4878482,2018,110.0
tt4881364,2016,109.0
tt4881806,2018,128.0
tt4882376,2017,136.0
tt4888834,2015,166.0
tt4896168,2022,90.0
tt4897822,2015,120.0
tt4898730,2017,78.0
tt4899370,2017,116.0
tt4900148,2025,98.0
tt4900708,2016,130.0
tt4900716,2016,132.0
tt4901306,2016,96.0
tt4902716,2016,100.0
tt4906960,2017,136.0
tt4906984,2016,130.0
tt4908644,2015,102.0
tt4909752,2017,170.0
tt4911940,2016,93.0
tt4911996,2016,110.0
tt4912910,2018,147.0
tt4913966,2019,93.0
tt4914580,2016,140.0
tt4916630,2019,137.0
tt4917224,2017,90.0
tt4919268,2024,115.0
tt4919484,2016,85.0
tt4920274,2015,70.0
tt4921860,2015,134.0
tt4922674,2018,104.0
tt4922692,2016,102.0
tt4924942,2017,129.0
tt4925292,2017,94.0
tt4928620,2015,118.0
tt4932154,2016,115.0
tt4934950,2015,132.0
tt4935158,2015,94.0
tt4935334,2015,89.0
tt4935372,2015,79.0
tt4935418,2015,97.0
tt4935462,2018,89.0
tt4936176,2016,89.0
tt4936450,2016,128.0
tt4939066,2016,111.0
tt4940370,2016,108.0
tt4943322,2017,106.0
tt4944596,2016,127.0
tt4951982,2018,117.0
tt4954522,2016,99.0
tt4955566,2016,101.0
tt4958448,2018,128.0
tt4960748,2022,130.0
tt4961380,2016,90.0
tt4964310,2017,121.0
tt4964788,2018,133.0
tt4966532,2017,105.0
tt4967094,2015,134.0
tt4969044,2016,131.0
tt4971344,2018,122.0
tt4971408,2018,91.0
tt4972062,2016,92.0
tt4972582,2016,117.0
tt4974684,2015,105.0
tt4975280,2016,121.0
tt4975722,2016,111.0
tt4975920,2019,100.0
tt4976192,2018,86.0
tt4977530,2017,106.0
tt4978342,2025,112.0
tt4978420,2024,101.0
tt4978710,2017,99.0
tt4981636,2016,92.0
tt4981966,2016,164.0
tt4983780,2021,147.0
tt4986098,2018,97.0
tt4986134,2017,106.0
tt4987556,2015,160.0
tt4991384,2015,117.0
tt4991512,2016,82.0
tt4992086,2015,137.0
tt4995540,2021,131.0
tt4995776,2019,129.0
tt4995790,2017,151.0
tt4996328,2024,118.0
tt4998632,2022,136.0
tt5001718,2017,96.0
tt5001754,2018,94.0
tt5005684,2015,100.0
tt5012504,2021,78.0
tt5013056,2017,106.0
tt5013984,2019,84.0
tt5016946,2016,95.0
tt5017936,2017,80.0
tt5022702,2016,82.0
tt5023260,2017,108.0
tt5027774,2017,115.0
tt5028340,2018,130.0
tt5029608,2016,113.0
tt5033998,2019,118.0
tt5034266,2017,103.0
tt5034474,2016,95.0
tt5034838,2021,113.0
tt5037840,2019,97.0
tt5039054,2016,158.0
tt5039994,2017,87.0
tt5040012,2024,132.0
tt5052448,2017,104.0
tt5052474,2018,122.0
tt5057140,2018,125.0
tt5059406,2016,89.0
tt5060166,2016,84.0
tt5065822,2015,92.0
tt5066556,2015,139.0
tt5071886,2016,153.0
tt5073620,2016,92.0
tt5073642,2019,111.0
tt5074352,2016,161.0
tt5075662,2018,96.0
tt5076214,2015,117.0
tt5078204,2016,118.0
tt5078214,2016,97.0
tt5078852,2021,119.0
tt5080556,2018,148.0
tt5082014,2015,130.0
tt5083702,2015,96.0
tt5083738,2018,119.0
tt5084170,2017,140.0
tt5085522,2017,83.0
tt5085924,2018,92.0
tt5089786,2016,108.0
tt5090568,2023,127.0
tt5091530,2017,92.0
tt5091612,2017,110.0
tt5092380,2018,89.0
tt5093026,2017,133.0
tt5095030,2018,118.0
tt5095506,2016,77.0
tt5096470,2020,100.0
tt5097410,2019,100.0
tt5098128,2016,168.0
tt5104604,2018,101.0
tt5108476,2016,130.0
tt5108870,2022,104.0
tt5109280,2021,107.0
tt5109784,2017,121.0
tt5111874,2015,99.0
tt5112578,2017,103.0
tt5112584,2023,117.0
tt5113010,2024,125.0
tt5113040,2019,86.0
tt5113044,2022,87.0
tt5114588,2015,112.0
tt5114840,2020,99.0
tt5116302,2019,113.0
tt5116410,2016,82.0
tt5117428,2018,101.0
tt5117670,2018,95.0
tt5119116,2017,88.0
tt5120640,2016,131.0
tt5121000,2015,114.0
tt5121816,2017,102.0
tt5125894,2019,90.0
tt5126922,2017,116.0
tt5128328,2015,139.0
tt5129682,2016,91.0
tt5129818,2015,106.0
tt5133308,2016,120.0
tt5140878,2017,109.0
tt5143226,2017,85.0
tt5144174,2020,117.0
tt5147214,2016,118.0
tt5149490,2018,84.0
tt5151570,2022,115.0
tt5153236,2017,102.0
tt5153288,2018,108.0
tt5153956,2023,117.0
tt5154288,2016,88.0
tt5155780,2017,102.0
tt5156746,2016,127.0
tt5157456,2016,142.0
tt5157682,2017,103.0
tt5159414,2017,81.0
tt5160928,2016,108.0
tt5160938,2018,105.0
tt5164184,2018,110.0
tt5164214,2018,110.0
tt5164432,2018,110.0
tt5164438,2021,102.0
tt5165344,2016,148.0
tt5168192,2016,100.0
tt5170810,2016,89.0
tt5173032,2016,96.0
tt5175450,2017,103.0
tt5177088,2018,115.0
tt5177114,2024,129.0
tt5177120,2024,122.0
tt5178278,2015,148.0
tt5179598,2018,108.0
tt5181830,2022,105.0
tt5181852,2017,84.0
tt5186714,2016,124.0
tt5189894,2017,93.0
tt5195412,2016,106.0
tt5197544,2016,141.0
tt5198068,2020,103.0
tt5198890,2023,97.0
tt5206260,2020,90.0
tt5207158,2018,130.0
tt5207204,2016,121.0
tt5208216,2017,116.0
tt5208252,2018,122.0
tt5208950,2018,110.0
tt5213534,2016,122.0
tt5215088,2018,85.0
tt5215952,2016,156.0
tt5220122,2018,97.0
tt5221584,2016,146.0
tt5221894,2016,101.0
tt5222918,2017,100.0
tt5225338,2016,76.0
tt5226984,2017,117.0
tt5227746,2018,129.0
tt5229228,2016,115.0
tt5235880,2016,151.0
tt5238904,2019,93.0
tt5246700,2018,113.0
tt5247022,2016,118.0
tt5247704,2017,113.0
tt5251328,2016,124.0
tt5253282,2017,99.0
tt5253294,2016,89.0
tt5254610,2018,104.0
tt5254868,2016,81.0
tt5255710,2016,154.0
tt5258850,2017,117.0
tt5259822,2020,102.0
tt5265960,2016,98.0
tt5267472,2018,108.0
tt5268348,2018,105.0
tt5270948,2017,106.0
tt5275828,2016,98.0
tt5275892,2016,467.0
tt5278460,2016,95.0
tt5278464,2016,100.0
tt5278506,2016,92.0
tt5278596,2016,96.0
tt5278832,2015,92.0
tt5286444,2016,122.0
tt5287168,2016,110.0
tt5290524,2016,86.0
tt5294198,2016,95.0
tt5294518,2019,98.0
