tconst,startYear,runtimeMinutes,budget,revenue,production_companies,original_language,origin_country,top_3_cast,director,keywords,genres,certification_us,release_date
tt14781176,2021,115.0,,,"[71853, 118768, 119446, 175845]",ko,['KR'],"[{'id': 141548, 'popularity': 1.4447}, {'id': 1510020, 'popularity': 1.0334}, {'id': 1292971, 'popularity': 1.3469}]","[{'id': 2320161, 'popularity': 0.0982}]","[345, 6152, 5722, 6506, 6556, 11326, 33720, 157164, 159940, 259094, 272877, 288394, 297112]","[9648, 53, 27]",,2021-07-02
tt14807348,2022,115.0,,69618.0,"[21707, 2801, 6181, 2999]",sv,['SE'],"[{'id': 2290390, 'popularity': 0.3189}, {'id': 1996332, 'popularity': 0.2011}, {'id': 3242315, 'popularity': 0.1383}]","[{'id': 1309126, 'popularity': 0.1403}]","[3417, 9665, 9738, 10809, 11322, 208289, 210608, 223550, 240303, 281237, 281776, 287814]","[878, 12]",PG-13,2022-12-25
tt14810692,2021,121.0,,29855981.0,"[12987, 103323, 112927]",ko,"['MA', 'KR']","[{'id': 75912, 'popularity': 1.2608}, {'id': 127564, 'popularity': 1.4974}, {'id': 83637, 'popularity': 2.7344}]","[{'id': 86325, 'popularity': 1.0346}]","[4529, 10685, 4265, 9672, 210608, 215721, 267761]","[10752, 28, 53, 18, 36]",,2021-07-28
tt14812782,2021,93.0,,985853.0,[2835],fa,['IR'],"[{'id': 1345986, 'popularity': 0.2762}, {'id': 1694502, 'popularity': 0.1124}, {'id': 3227847, 'popularity': 0.6905}]","[{'id': 2033576, 'popularity': 0.1322}]","[7312, 18035, 33694]","[35, 18]",,2021-10-29
tt14813212,2022,109.0,,,"[17009, 124232, 119153, 2365]",en,['US'],"[{'id': 59673, 'popularity': 1.3179}, {'id': 21319, 'popularity': 0.7249}, {'id': 43774, 'popularity': 1.6238}]","[{'id': 16848, 'popularity': 1.0236}]","[1299, 272, 3133, 10125, 9675, 12564, 15032, 18035, 161184, 242214, 269769, 304449, 315058, 322268]","[35, 14]",PG,2022-09-27
tt14813966,2022,105.0,20000000.0,,[3096],en,['US'],"[{'id': 80602, 'popularity': 2.3841}, {'id': 80611, 'popularity': 0.3813}, {'id': 78739, 'popularity': 0.3542}]","[{'id': 80602, 'popularity': 2.3841}]","[12279, 246126, 326122, 343585]","[35, 18]",R,2022-02-25
tt14814040,2022,100.0,,,"[106839, 127929]",en,['US'],"[{'id': 1059597, 'popularity': 2.575}, {'id': 3184532, 'popularity': 0.2397}, {'id': 527393, 'popularity': 4.7358}]","[{'id': 429728, 'popularity': 0.6867}]","[242, 8201, 176834, 187056, 253419, 305613]","[35, 18]",R,2022-07-29
tt14817272,2022,89.0,,,[84988],en,['GB'],"[{'id': 85825, 'popularity': 2.7652}, {'id': 1332029, 'popularity': 0.9598}, {'id': 1619456, 'popularity': 0.3694}]","[{'id': 219961, 'popularity': 0.2503}]","[1326, 818, 1248, 9826, 11469, 156801, 233380]","[53, 9648]",PG-13,2022-03-03
tt14821150,2021,142.0,,340619.0,"[2700, 1157, 77154, 11773, 101932, 7117, 121655]",fr,['FR'],"[{'id': 4955, 'popularity': 1.0871}, {'id': 236639, 'popularity': 0.3964}, {'id': 1146860, 'popularity': 0.3438}]","[{'id': 14597, 'popularity': 1.6175}]","[2689, 4555, 5903, 34079, 146946, 160963, 172971, 181053, 295694, 299723]",[18],NR,2021-10-16
tt14824590,2022,104.0,,,"[137373, 141881, 152, 20312, 75357]",en,['US'],"[{'id': 2461, 'popularity': 4.1145}, {'id': 5528, 'popularity': 1.353}, {'id': 1535059, 'popularity': 0.2915}]","[{'id': 1564258, 'popularity': 0.3843}]","[1224, 12565, 15009, 157701, 178895, 179088, 200234, 201456, 208327, 210434, 212737, 230556, 240422, 244530, 249136, 293649, 303310, 325810, 325816, 325832, 325840, 325844, 325846, 325851]","[53, 18]",R,2022-10-31
tt14826022,2023,117.0,,,"[114690, 11581, 169219]",en,['US'],"[{'id': 21007, 'popularity': 2.4714}, {'id': 98772, 'popularity': 0.989}, {'id': 776, 'popularity': 3.775}]","[{'id': 1407486, 'popularity': 0.7766}]","[188, 10131, 12670, 41385, 191440, 205734]","[10749, 35]",R,2023-01-20
tt14827638,2023,103.0,,,"[5486, 41608, 208732, 831]",en,['US'],"[{'id': 2963, 'popularity': 12.2869}, {'id': 45827, 'popularity': 1.6509}, {'id': 3517475, 'popularity': 0.1905}]","[{'id': 2451420, 'popularity': 0.1392}]","[8758, 11578, 161194, 181068, 212874, 240303]","[28, 35, 80]",R,2023-08-24
tt14833464,2024,105.0,,,"[55570, 114726, 2527]",en,['US'],"[{'id': 180486, 'popularity': 1.5098}, {'id': 87822, 'popularity': 3.1908}, {'id': 192944, 'popularity': 3.0746}]","[{'id': 1278722, 'popularity': 0.272}]",[2803],"[10749, 35]",R,2024-02-13
tt14852624,2023,93.0,,778500.0,"[107356, 7281]",en,['GB'],"[{'id': 1323109, 'popularity': 1.5783}, {'id': 134699, 'popularity': 0.7754}, {'id': 1446005, 'popularity': 0.4399}]","[{'id': 137762, 'popularity': 0.1066}]","[10121, 161919, 209220]",[27],R,2024-02-22
tt14855468,2024,91.0,,,"[121605, 31922]",en,['GB'],"[{'id': 1248, 'popularity': 2.8677}, {'id': 2440, 'popularity': 4.2674}, {'id': 10981, 'popularity': 2.5966}]","[{'id': 1447381, 'popularity': 0.2167}]","[65, 1991, 2803, 195729, 207317, 325762]","[16, 35, 10751, 14, 12]",PG,2024-11-27
tt14856980,2024,118.0,100000000.0,,"[25577, 105751, 1620, 27711]",en,['US'],"[{'id': 16866, 'popularity': 3.6964}, {'id': 1489211, 'popularity': 1.9574}, {'id': 1225953, 'popularity': 2.2331}]","[{'id': 132876, 'popularity': 0.5648}]","[310, 4759, 11239, 10563, 13065, 14643, 373255, 373256, 373257, 373258, 373259, 373260, 373261, 373262, 373263]","[878, 28]",PG-13,2024-05-23
tt14857528,2024,91.0,,,[172977],en,['US'],"[{'id': 2232225, 'popularity': 0.5883}, {'id': 2388486, 'popularity': 1.1233}, {'id': 971299, 'popularity': 1.4694}]","[{'id': 1616880, 'popularity': 0.2675}]","[6270, 4379, 5455, 10714, 10809, 187056, 207046, 252104, 288816, 309974, 325783, 329574]","[27, 878, 53]",PG-13,2024-10-29
tt14857730,2022,90.0,1261569.0,,"[104311, 1020]",en,['US'],"[{'id': 3131, 'popularity': 4.2241}, {'id': 7517, 'popularity': 1.8696}, {'id': 1375499, 'popularity': 0.9272}]","[{'id': 1855425, 'popularity': 0.0429}]",[301096],"[28, 80, 18]",R,2022-09-22
tt14859416,2022,129.0,,,"[143014, 31137, 15115, 173484, 6941, 43853, 183604, 7306]",tr,['TR'],"[{'id': 2290167, 'popularity': 1.098}, {'id': 1463931, 'popularity': 0.9053}, {'id': 1390968, 'popularity': 0.461}]","[{'id': 1109366, 'popularity': 0.2075}]","[570, 6078, 5733, 14720, 49950, 158718, 258533, 272385]","[18, 53]",,2022-12-09
tt14865406,2023,84.0,,,"[164686, 9987, 211553, 215964]",en,['GB'],"[{'id': 1255247, 'popularity': 0.4935}, {'id': 21662, 'popularity': 1.6716}, {'id': 67052, 'popularity': 0.4171}]","[{'id': 50757, 'popularity': 0.1371}]",[15097],"[27, 53, 28, 9648]",,2023-10-18
tt14867006,2021,103.0,,,"[15157, 25884, 126588, 80884, 166352, 142877, 179565]",en,['US'],"[{'id': 208539, 'popularity': 0.9191}, {'id': 1212946, 'popularity': 0.4259}, {'id': 124353, 'popularity': 0.4954}]","[{'id': 1333168, 'popularity': 0.1827}, {'id': 1833217, 'popularity': 0.223}, {'id': 1038001, 'popularity': 0.3462}, {'id': 83858, 'popularity': 0.6159}, {'id': 1451203, 'popularity': 0.2367}, {'id': 235430, 'popularity': 0.684}]","[9706, 11616, 163053, 214710, 250593, 365923]","[27, 53]",R,2021-09-26
tt14875116,2022,159.0,,,"[16401, 111629]",ml,['IN'],"[{'id': 82732, 'popularity': 2.0598}, {'id': 117690, 'popularity': 1.18}, {'id': 1946295, 'popularity': 1.0187}]","[{'id': 117690, 'popularity': 1.18}]",[],"[10751, 18, 35]",,2022-01-26
tt14878948,2021,95.0,,,[],tr,['TR'],"[{'id': 1254927, 'popularity': 0.5218}, {'id': 2022594, 'popularity': 0.3383}, {'id': 1256423, 'popularity': 0.3479}]","[{'id': 2008746, 'popularity': 0.1765}]",[],"[36, 18]",,2021-07-15
tt1488589,2022,117.0,35000000.0,,"[6254, 81667, 101082]",en,['US'],"[{'id': 3061, 'popularity': 4.8452}, {'id': 11180, 'popularity': 2.2579}, {'id': 2099810, 'popularity': 0.1753}]","[{'id': 1245934, 'popularity': 0.2419}, {'id': 10828, 'popularity': 2.7004}]","[818, 131, 1755, 5332, 2720, 4344, 6300, 8077, 10121, 177895, 179431, 207883, 210037, 376005]","[16, 14, 12, 18]",PG,2022-11-09
tt1488606,2019,125.0,115000000.0,,[507],en,['US'],"[{'id': 880, 'popularity': 5.8184}, {'id': 25072, 'popularity': 3.6376}, {'id': 56365, 'popularity': 5.5386}]","[{'id': 556172, 'popularity': 0.87}]","[5967, 2150, 5968, 10349, 10175, 18026, 191724, 212757, 239663]","[28, 53, 80, 12]",R,2019-03-06
tt14888860,2019,105.0,,480522.0,[5887],ja,['JP'],"[{'id': 1256603, 'popularity': 2.692}, {'id': 1563442, 'popularity': 2.612}, {'id': 9705, 'popularity': 2.1892}]","[{'id': 1283010, 'popularity': 0.9975}]","[6152, 10292, 12197, 15001, 194008, 207826, 210024, 222243, 240485, 254547]","[16, 28, 14, 53]",PG-13,2019-03-29
tt14888874,2020,138.0,,301723.0,[5887],ja,['JP'],"[{'id': 1256603, 'popularity': 2.719}, {'id': 1563442, 'popularity': 2.8515}, {'id': 119145, 'popularity': 2.6442}]","[{'id': 1283010, 'popularity': 1.3031}]","[12197, 15001, 194008, 207826, 210024, 254547]","[16, 28, 14, 53]",PG-13,2021-11-17
tt14895206,2022,107.0,,81403.0,"[2749, 90101, 738, 267140, 80485, 267142]",en,['US'],"[{'id': 27319, 'popularity': 3.8892}, {'id': 5293, 'popularity': 3.774}, {'id': 993774, 'popularity': 2.7671}]","[{'id': 1723, 'popularity': 1.5809}]",[],"[37, 53, 28, 18]",R,2022-09-30
tt14895716,2022,116.0,,,"[105878, 12142]",en,['US'],"[{'id': 583479, 'popularity': 0.6264}, {'id': 1074560, 'popularity': 0.6102}, {'id': 1182669, 'popularity': 0.2244}]","[{'id': 1074560, 'popularity': 0.6102}, {'id': 583479, 'popularity': 0.6264}]","[3521, 10901, 8783, 12670, 166519, 174109, 187376, 188847, 196975, 207729, 211461, 220099, 225507, 232101, 247099, 309010, 315624]","[35, 27, 9648, 878]",R,2022-11-03
tt14900738,2022,89.0,,,"[433, 130560, 25140, 132796, 160007, 92336, 199665, 238827, 238828, 20312, 109784, 119226, 19640]",en,['US'],"[{'id': 53862, 'popularity': 3.6013}, {'id': 1427948, 'popularity': 2.4275}, {'id': 1225349, 'popularity': 0.6264}]","[{'id': 1049745, 'popularity': 0.1794}]","[4379, 9799]","[35, 10749, 878, 14]",R,2022-09-21
tt14901058,2021,80.0,,,[2785],en,['US'],"[{'id': 1231115, 'popularity': 0.4819}, {'id': 53828, 'popularity': 2.6982}, {'id': 74949, 'popularity': 2.8111}]","[{'id': 204553, 'popularity': 0.4566}]","[4238, 41645, 156159, 161919, 186410]","[16, 28, 14]",R,2021-08-30
tt14905650,2021,83.0,,67474.0,"[118533, 117711]",en,['US'],"[{'id': 2315652, 'popularity': 0.3008}, {'id': 1384575, 'popularity': 0.387}, {'id': 2315662, 'popularity': 0.1164}]","[{'id': 2315652, 'popularity': 0.3008}, {'id': 1384575, 'popularity': 0.387}, {'id': 1391986, 'popularity': 0.2207}]","[1262, 4252, 5774, 10445, 40931, 156091, 209568, 240315, 283297, 295809]",[27],NR,2021-09-28
tt14913282,2022,99.0,,,[176137],en,['CA'],"[{'id': 1980485, 'popularity': 0.2541}, {'id': 1228290, 'popularity': 0.4725}, {'id': 43257, 'popularity': 0.7574}]","[{'id': 1879567, 'popularity': 0.2226}]","[6270, 6054, 1329, 5857, 2835, 3230, 10201, 10532, 10683, 10049, 9732, 9872, 14632, 14882, 18068, 33432, 33451, 34053, 155722, 187056, 233250, 239660, 240237, 241444, 245701, 252104, 280263, 281237, 286194, 288832, 292334, 295959]","[35, 18]",NR,2023-03-10
tt14914430,2024,97.0,,,"[1903, 228006, 228007]",en,['US'],"[{'id': 16377, 'popularity': 1.0613}, {'id': 55536, 'popularity': 1.8047}, {'id': 84407, 'popularity': 0.7004}]","[{'id': 16377, 'popularity': 1.0613}]","[267876, 288816]","[35, 36]",PG-13,2024-04-30
tt14914988,2023,146.0,,,"[60536, 99296]",hi,['IN'],"[{'id': 1846859, 'popularity': 0.8736}, {'id': 1340978, 'popularity': 0.7376}, {'id': 101827, 'popularity': 0.5953}]","[{'id': 2248931, 'popularity': 0.1518}]",[],"[18, 10749]",,2023-06-29
tt14915198,2022,146.0,,,[163427],te,['IN'],"[{'id': 1065421, 'popularity': 0.9741}, {'id': 3653853, 'popularity': 0.0404}, {'id': 128704, 'popularity': 0.3826}]","[{'id': 3288997, 'popularity': 0.0582}]","[4379, 6956, 12995, 216931, 220744]","[28, 14, 18]",,2022-08-05
tt14923008,2022,92.0,,,"[1632, 44225, 3604, 12075]",en,"['DE', 'US', 'CH']","[{'id': 37089, 'popularity': 2.8993}, {'id': 2453169, 'popularity': 1.5723}, {'id': 81685, 'popularity': 2.5677}]","[{'id': 88084, 'popularity': 0.3708}]","[18053, 276609, 288135]","[53, 27, 80, 9648]",R,2022-01-14
tt14923112,2021,100.0,80900.0,,[156468],ta,['IN'],"[{'id': 3136739, 'popularity': 0.0805}, {'id': 1995921, 'popularity': 0.3475}, {'id': 3138563, 'popularity': 0.0362}]","[{'id': 3136298, 'popularity': 0.0848}]",[],[18],,2021-08-13
tt14923260,2023,95.0,,,"[195961, 79192]",en,['US'],"[{'id': 2207391, 'popularity': 0.408}, {'id': 76961, 'popularity': 1.8215}, {'id': 2224, 'popularity': 3.4161}]","[{'id': 1003190, 'popularity': 0.2295}]","[3754, 10683, 9955, 208136, 254508]","[12, 14, 10751]",PG,2023-04-07
tt14960612,2023,94.0,,,"[202263, 6626]",en,['US'],"[{'id': 1279279, 'popularity': 1.5445}, {'id': 2921201, 'popularity': 0.469}, {'id': 4047562, 'popularity': 0.0746}]","[{'id': 233948, 'popularity': 0.1563}]","[514, 2393, 2754, 7312, 9872, 162928, 167696, 178654, 281585]","[10749, 18]",,2023-07-20
tt14961624,2025,107.0,,,"[82819, 3574, 159794]",en,['US'],"[{'id': 6885, 'popularity': 7.5181}, {'id': 1884703, 'popularity': 0.7471}, {'id': 73381, 'popularity': 2.3429}]","[{'id': 42138, 'popularity': 0.2976}]","[4978, 9717, 10194, 158718, 248927, 250606, 258533, 283085]","[28, 14]",R,2025-07-01
tt14967472,2022,100.0,,370000.0,[32301],en,['AU'],"[{'id': 1638062, 'popularity': 0.1023}, {'id': 1086957, 'popularity': 0.3542}, {'id': 3273099, 'popularity': 0.1654}]","[{'id': 1844423, 'popularity': 0.0922}]","[733, 10683, 13027, 158718, 210608, 257783, 258533]","[10749, 18]",R,2023-02-10
tt14967618,2022,104.0,,,"[2090, 64216, 6345]",en,"['CA', 'US']","[{'id': 1334653, 'popularity': 1.0021}, {'id': 74929, 'popularity': 3.1072}, {'id': 142113, 'popularity': 1.3712}]","[{'id': 30058, 'popularity': 0.4214}]",[231185],"[27, 878]",R,2022-09-09
tt14986012,2022,163.0,,,[16401],ml,['IN'],"[{'id': 82732, 'popularity': 1.7648}, {'id': 1098547, 'popularity': 0.5069}, {'id': 591117, 'popularity': 0.7889}]","[{'id': 1130914, 'popularity': 0.5189}]",[],"[53, 9648, 80]",,2022-05-20
tt14992922,2022,114.0,,,"[110799, 23949, 76703]",en,['GB'],"[{'id': 3409041, 'popularity': 0.0589}, {'id': 3409037, 'popularity': 0.0875}, {'id': 3409049, 'popularity': 0.1092}]","[{'id': 2489434, 'popularity': 0.1317}]","[3202, 4373, 13043, 159608, 176486, 176834, 182195, 232076, 256178, 266753, 276974, 284794, 299394, 316076, 325773, 328532, 331610, 343373, 345017]","[99, 80]",,2022-02-02
tt14993250,2023,168.0,,,"[19146, 6808]",hi,['IN'],"[{'id': 1108120, 'popularity': 1.7596}, {'id': 224223, 'popularity': 1.6345}, {'id': 35743, 'popularity': 0.5665}]","[{'id': 35736, 'popularity': 2.184}]","[4344, 5609, 13118, 164246, 237462]","[35, 18, 10751, 10749]",,2023-07-28
tt14993352,2023,91.0,,1504289.0,"[110799, 72969, 159590]",en,"['US', 'GB']","[{'id': 20089, 'popularity': 7.5613}, {'id': 6413, 'popularity': 1.8531}, {'id': 2170974, 'popularity': 0.2825}]","[{'id': 41041, 'popularity': 0.6781}]","[14999, 231172, 239680, 250593]","[27, 53]",R,2023-02-09
tt14998742,2023,133.0,83000000.0,,"[114152, 156880]",en,['US'],"[{'id': 568657, 'popularity': 2.8979}, {'id': 938, 'popularity': 2.8405}, {'id': 1047649, 'popularity': 2.368}]","[{'id': 15217, 'popularity': 3.0339}]","[11196, 3386, 9882, 11322, 156535, 161176, 177104, 194801, 195114, 219404, 229607, 247484, 249859, 251829, 287424, 325775]","[878, 28, 12]",PG-13,2023-12-15
tt15000156,2023,121.0,,2603084.0,"[181540, 186741, 18188, 7493, 911]",en,['US'],"[{'id': 227454, 'popularity': 3.0586}, {'id': 9642, 'popularity': 4.5026}, {'id': 1665, 'popularity': 1.5088}]","[{'id': 55018, 'popularity': 0.4495}]","[818, 190285, 192772]","[18, 36, 53]",R,2024-03-27
tt15004156,2021,110.0,,,"[14914, 115425, 127499]",en,['US'],"[{'id': 1448, 'popularity': 0.2184}, {'id': 1242379, 'popularity': 0.1398}, {'id': 3032670, 'popularity': 0.3254}]","[{'id': 1302431, 'popularity': 0.1554}]","[6447, 6579, 210608]","[99, 10402]",R,2021-07-23
tt15010692,2024,89.0,,1352553.0,"[114130, 129815, 1898, 96298, 53509, 20277]",en,['GB'],"[{'id': 1345495, 'popularity': 1.1027}, {'id': 1081875, 'popularity': 2.3353}, {'id': 82711, 'popularity': 1.5868}]","[{'id': 2569989, 'popularity': 0.1363}]","[1442, 4129, 2580, 5746, 9897, 10541, 178856, 207928, 209568, 273293, 286793]","[27, 18, 9648]",R,2025-01-03
tt15033192,2022,92.0,,,"[52053, 171882, 23318]",en,['US'],"[{'id': 41088, 'popularity': 2.32}, {'id': 112561, 'popularity': 2.8827}, {'id': 88124, 'popularity': 4.2277}]","[{'id': 82226, 'popularity': 0.3182}]","[1419, 6876, 9727, 10594, 12547, 15009, 181050, 208745]","[53, 80, 18]",R,2022-03-11
tt15036416,2021,96.0,,,[14265],de,['DE'],"[{'id': 3156442, 'popularity': 0.0819}]","[{'id': 3177969, 'popularity': 0.0286}, {'id': 1092188, 'popularity': 0.0336}]","[2231, 74, 11733, 156117, 169302, 219440, 244411, 301649, 307587, 325782, 327685]","[99, 80]",,2021-08-02
tt15041836,2024,93.0,,1052998.0,"[33768, 207377, 271544, 24513]",en,['US'],"[{'id': 81685, 'popularity': 2.5677}, {'id': 164930, 'popularity': 2.5155}, {'id': 1181354, 'popularity': 1.1294}]","[{'id': 30058, 'popularity': 0.4214}]","[6582, 12564, 197582, 321464]","[28, 27, 53, 878]",R,2024-12-04
tt15042300,2024,119.0,,1174247.0,"[114130, 15181, 168539, 114776, 255410]",en,['US'],"[{'id': 2230991, 'popularity': 1.7497}, {'id': 2034418, 'popularity': 7.8215}, {'id': 93491, 'popularity': 2.8772}]","[{'id': 88743, 'popularity': 0.5207}]","[585, 818, 395, 9833, 158718, 208611, 240305, 265777, 271167, 281659, 300642, 313433, 314127, 315382, 324058, 324429, 325763, 325835, 326998, 332049, 333766, 337701, 338720, 346492, 347179, 355916]","[10749, 18]",R,2025-04-21
tt15048606,2022,124.0,,,"[86347, 99296]",hi,['IN'],"[{'id': 1115720, 'popularity': 0.9858}, {'id': 87549, 'popularity': 0.4962}, {'id': 86213, 'popularity': 0.3991}]","[{'id': 1069553, 'popularity': 0.2182}]",[],[18],,2023-02-16
tt15048614,2022,127.0,,,"[86347, 157345, 157346]",hi,['IN'],"[{'id': 550167, 'popularity': 0.93}, {'id': 1047711, 'popularity': 0.4494}, {'id': 3079717, 'popularity': 0.2827}]","[{'id': 1307554, 'popularity': 0.1078}]","[9714, 165317]","[27, 53, 9648]",,2022-12-09
tt15073166,2023,117.0,,,"[7294, 3522, 197996]",hi,['IN'],"[{'id': 1118194, 'popularity': 1.3622}, {'id': 2554387, 'popularity': 0.3244}, {'id': 6107654, 'popularity': 0.0589}]","[{'id': 1763607, 'popularity': 0.1566}]",[],"[28, 53, 10752]",,2023-05-12
tt15083184,2022,110.0,,,"[12142, 114128, 6705, 10104]",en,['GB'],"[{'id': 146750, 'popularity': 1.1981}, {'id': 1171612, 'popularity': 0.3079}, {'id': 9015, 'popularity': 2.6835}]","[{'id': 1262867, 'popularity': 0.3764}]","[934, 2815, 41158, 41409, 190941, 314730]","[80, 53]",R,2022-08-19
tt15096128,2022,93.0,,,"[150969, 112397, 1473, 8533, 787]",en,['US'],"[{'id': 1257205, 'popularity': 1.9927}, {'id': 1564846, 'popularity': 1.3474}, {'id': 2551677, 'popularity': 0.9206}]","[{'id': 3193734, 'popularity': 0.2818}]","[6270, 128, 3485, 10683, 14893, 18005, 156331, 158718, 187901, 209792, 210434, 220815, 225219, 226344, 233438, 240422, 254167, 261987, 264386, 267876, 281585, 286187, 288816, 292593, 301096, 319397, 324713, 325762, 325773, 325778, 325781, 325782, 325784, 325786, 325791, 325795, 325804, 325810, 325812, 325813, 325820, 325824, 325832, 325837, 325840, 325853, 325856, 344394]","[35, 10749]",,2022-04-29
tt15097216,2021,164.0,,,[55821],ta,['IN'],"[{'id': 85720, 'popularity': 1.3395}, {'id': 1620961, 'popularity': 0.3919}, {'id': 4504267, 'popularity': 0.0193}]","[{'id': 1667246, 'popularity': 0.2898}]","[10909, 155300]","[80, 18, 9648, 36]",,2021-11-02
tt15097358,2025,150.0,,,"[91578, 34088]",ta,['IN'],"[{'id': 2038676, 'popularity': 0.5244}, {'id': 1470724, 'popularity': 1.124}, {'id': 1649677, 'popularity': 0.5759}]","[{'id': 1836613, 'popularity': 0.5807}]","[6075, 5565, 231213, 282633, 355533]","[18, 28]",,2025-10-17
tt15115280,2021,82.0,,229257.0,"[115722, 33384, 2801, 122196]",en,['MX'],"[{'id': 3129, 'popularity': 3.4875}, {'id': 4273, 'popularity': 2.8063}, {'id': 42009, 'popularity': 1.1931}]","[{'id': 1082434, 'popularity': 0.3467}]","[181050, 207717]",[18],R,2022-01-28
tt15128068,2022,129.0,,,[184030],hi,['IN'],"[{'id': 117727, 'popularity': 1.0721}, {'id': 1108805, 'popularity': 0.6577}, {'id': 223167, 'popularity': 1.0541}]","[{'id': 1086433, 'popularity': 0.2831}]",[818],"[80, 35, 18, 9648, 53]",R,2022-11-11
tt15145764,2022,124.0,,,"[3750, 185068]",hi,['IN'],"[{'id': 1846859, 'popularity': 0.8736}, {'id': 2588963, 'popularity': 0.4462}, {'id': 3824524, 'popularity': 0.1459}]","[{'id': 1364929, 'popularity': 0.2541}]",[],"[10749, 53]",,2022-12-02
tt15174116,2021,80.0,,85832.0,"[3172, 113434, 219559]",en,"['US', 'GB']","[{'id': 2308790, 'popularity': 0.0634}, {'id': 1616920, 'popularity': 0.7077}, {'id': 3233142, 'popularity': 0.0631}]","[{'id': 1129908, 'popularity': 0.4794}]","[392, 5569, 9826, 157895, 163053, 167598, 230061, 232071, 256183, 263237, 272745, 282463]",[27],R,2022-06-03
tt15181064,2024,116.0,,,[100972],hi,['IN'],"[{'id': 84957, 'popularity': 0.9951}, {'id': 130958, 'popularity': 0.742}, {'id': 2255937, 'popularity': 0.1012}]","[{'id': 1419971, 'popularity': 0.2257}]",[],"[35, 27]",,2024-07-12
tt15189534,2022,97.0,,,[44391],es,['AR'],"[{'id': 96429, 'popularity': 0.299}, {'id': 140538, 'popularity': 0.3277}, {'id': 1415545, 'popularity': 0.3403}]","[{'id': 1321245, 'popularity': 0.0974}]","[10596, 212676]","[53, 18]",,2022-06-15
tt15193162,2022,134.0,,,[],hi,['IN'],"[{'id': 2137759, 'popularity': 0.05}, {'id': 3645757, 'popularity': 0.0429}, {'id': 2276872, 'popularity': 0.0845}]","[{'id': 2088244, 'popularity': 0.0387}]",[],[],NR,2022-05-06
tt15198608,2021,87.0,,,[191],de,['DE'],"[{'id': 5847, 'popularity': 1.4511}, {'id': 5208, 'popularity': 0.7184}, {'id': 70459, 'popularity': 0.3696}]","[{'id': 571138, 'popularity': 0.3117}]","[1589, 5827, 5774, 9748, 18105, 175593, 181644, 225984, 238608, 243959]",[53],,2021-09-10
tt15206378,2021,82.0,,,"[21246, 153595]",it,['IT'],"[{'id': 67323, 'popularity': 0.7259}, {'id': 1091600, 'popularity': 0.2052}, {'id': 124679, 'popularity': 1.1972}]","[{'id': 129106, 'popularity': 0.2926}]","[131, 4677, 9714, 9826, 12570, 207046, 207317, 353535]","[35, 9648, 80]",R,2021-12-25
tt15210256,2023,110.0,,,"[41077, 120524, 148495, 4396]",en,['US'],"[{'id': 1718307, 'popularity': 0.7512}, {'id': 122447, 'popularity': 0.4401}, {'id': 1009931, 'popularity': 0.3917}]","[{'id': 1088686, 'popularity': 0.0812}]","[5565, 6496, 6165, 14709, 159290, 169055, 220257, 232100, 239811, 249992]",[99],PG-13,2023-07-21
tt15215512,2022,101.0,,,"[159426, 41958, 207518]",en,"['AU', 'US']","[{'id': 191228, 'popularity': 2.1563}, {'id': 1992160, 'popularity': 1.683}, {'id': 1616689, 'popularity': 0.2044}]","[{'id': 1296524, 'popularity': 0.1614}]",[232234],"[35, 10749]",PG,2022-05-19
tt15218000,2022,105.0,10000000.0,,"[24021, 127929]",en,['US'],"[{'id': 2371545, 'popularity': 0.638}, {'id': 1564920, 'popularity': 1.1922}, {'id': 11152, 'popularity': 1.3533}]","[{'id': 1554277, 'popularity': 0.2098}]","[2041, 966, 818, 2398, 3230, 6876, 14964, 40865, 158718, 173493, 248927, 258533, 275684]","[35, 10749]",R,2022-06-02
tt15220066,2025,93.0,,,"[158516, 143997]",en,['US'],"[{'id': 1310521, 'popularity': 0.9219}, {'id': 21246, 'popularity': 2.234}, {'id': 1909343, 'popularity': 2.7563}]","[{'id': 1201684, 'popularity': 0.2072}]","[5767, 10683, 11663, 12339, 315058, 323910]","[27, 878]",NR,2025-04-11
tt15229674,2022,90.0,,,[2534],it,['IT'],"[{'id': 57345, 'popularity': 0.5821}, {'id': 2305273, 'popularity': 0.3499}, {'id': 41527, 'popularity': 0.7712}]","[{'id': 998309, 'popularity': 0.1138}]",[],"[28, 80, 12, 53]",R,2022-11-30
tt15242330,2022,124.0,,258000000.0,"[5542, 5822, 67224]",ja,['JP'],"[{'id': 2369258, 'popularity': 0.9758}, {'id': 1971814, 'popularity': 0.8414}, {'id': 225603, 'popularity': 1.7014}]","[{'id': 1898633, 'popularity': 0.6753}]","[6270, 271, 6496, 9823, 8635, 9840, 12380, 13141, 161643, 190116, 191446, 207826, 210024, 214532, 235790, 278823, 296608, 330736, 344584]","[16, 35, 18]",PG-13,2022-12-03
tt15245240,2023,107.0,,,"[187039, 3750, 290212]",en,"['IN', 'GB']","[{'id': 37233, 'popularity': 1.8766}, {'id': 3084524, 'popularity': 0.2368}, {'id': 20056, 'popularity': 1.6482}]","[{'id': 990865, 'popularity': 0.2331}]","[456, 703, 9872, 9826, 207046, 208349]","[80, 9648, 53]",,2024-09-13
