tconst,startYear,runtimeMinutes,budget,production_companies,original_language,origin_country,top_3_cast,director,keywords,genres,certification_us,release_date,profitable
tt3471098,2015,98.0,2000000.0,"[41659, 41660, 33769, 6404, 67258, 90445]",en,['US'],"[{'id': 45400, 'popularity': 2.6385}, {'id': 569, 'popularity': 4.6161}, {'id': 1231, 'popularity': 4.7008}]","[{'id': 41670, 'popularity': 0.7052}]","[242, 1992, 1788, 6258, 6038, 3356, 10983, 12392, 13160, 14720, 41523, 163758, 171808, 177820, 187056, 207185, 212795, 250164, 258593, 288423]","[18, 10749, 35]",R,2016-04-27,0
tt26927452,2025,105.0,15000000.0,"[201732, 81368]",en,['US'],"[{'id': 1549008, 'popularity': 1.1557}, {'id': 974169, 'popularity': 9.1391}, {'id': 1290466, 'popularity': 2.544}]","[{'id': 1423660, 'popularity': 0.2725}]","[6029, 4048, 1803, 4142, 11363, 12565, 12670, 14602, 155582, 245408, 309029, 313704, 341242]","[10402, 53, 18]",R,2025-05-14,0
tt30988739,2025,93.0,50000000.0,"[877, 10146]",en,['US'],"[{'id': 112, 'popularity': 3.3158}, {'id': 17288, 'popularity': 3.5885}, {'id': 52891, 'popularity': 2.7131}]","[{'id': 1884, 'popularity': 1.9502}]","[212, 1157, 470, 6038, 3301, 12997, 190981, 209673, 274497, 325837, 348956]","[18, 9648, 53]",R,2025-03-12,0
tt3173594,2016,95.0,2000000.0,"[48860, 80783, 21199, 174103]",en,"['CA', 'KZ', 'US', 'HK', 'TH']","[{'id': 236851, 'popularity': 1.0913}, {'id': 966053, 'popularity': 0.3338}, {'id': 182280, 'popularity': 0.7699}]","[{'id': 236013, 'popularity': 0.2581}]","[2157, 2449, 1812, 2348, 9672, 204204, 234814, 234816, 325765]","[80, 18, 53]",R,2016-09-15,0
tt22866358,2023,129.0,40000000.0,"[923, 214512]",en,['US'],"[{'id': 1200864, 'popularity': 3.255}, {'id': 78423, 'popularity': 1.8754}, {'id': 1394670, 'popularity': 0.5753}]","[{'id': 1059578, 'popularity': 0.2375}]","[3571, 3575, 5626, 222185, 237181, 237589, 322219]","[12, 35, 18]",PG-13,2024-01-11,0
tt9812474,2021,106.0,5000000.0,"[157143, 2801, 3555, 94865, 41077]",is,['IS'],"[{'id': 87722, 'popularity': 6.2265}, {'id': 52913, 'popularity': 0.4655}, {'id': 42668, 'popularity': 0.4057}]","[{'id': 2683196, 'popularity': 0.0584}]","[4048, 5301, 1262, 4232, 5746, 9872, 11175, 11093, 17985, 33494, 41329, 197582, 210162, 210434, 211659, 219906, 225219, 237379, 239797, 261264, 269808, 271944, 286926, 309974, 325763, 325764, 325787, 325801, 325839]","[18, 14, 27]",R,2021-08-12,0
tt6966692,2018,130.0,23000000.0,"[6735, 7, 88582, 181849]",en,['US'],"[{'id': 110, 'popularity': 3.3881}, {'id': 932967, 'popularity': 2.8442}, {'id': 1817, 'popularity': 4.9151}]","[{'id': 7396, 'popularity': 1.0892}]","[6054, 531, 9672, 7312, 12425, 14743, 155963, 158718, 167043, 204236, 208992, 240484, 258533, 304995]","[18, 35, 36]",PG-13,2018-11-16,1
tt5580036,2017,119.0,11000000.0,"[82968, 101831]",en,['US'],"[{'id': 234352, 'popularity': 7.2772}, {'id': 60898, 'popularity': 3.7089}, {'id': 19, 'popularity': 2.7206}]","[{'id': 50767, 'popularity': 0.862}]","[6075, 271, 2070, 1896, 5565, 9672, 9823, 10671, 11925, 12987, 14646, 157168, 210608, 220840, 222314, 236377, 240315, 365778]","[18, 35]",R,2017-12-07,1
tt26439764,2025,165.0,14000000.0,[111627],kn,['IN'],"[{'id': 1752058, 'popularity': 0.337}, {'id': 2252714, 'popularity': 0.8745}, {'id': 141704, 'popularity': 0.7405}]","[{'id': 1752058, 'popularity': 0.337}]",[],"[28, 18, 14]",,2025-10-01,1
tt1478839,2019,109.0,18000000.0,"[333, 121671, 711, 1708]",en,['US'],"[{'id': 1269, 'popularity': 6.9239}, {'id': 16501, 'popularity': 1.5567}, {'id': 71070, 'popularity': 6.0017}]","[{'id': 133502, 'popularity': 0.6569}]","[6054, 521, 818, 830, 6075, 5484, 14725, 15162, 18165, 208152, 240303, 258733]","[18, 10749]",PG,2019-08-08,0
tt8080204,2023,93.0,70000000.0,"[77863, 52180, 290, 158413]",en,['US'],"[{'id': 880, 'popularity': 5.8184}, {'id': 8602, 'popularity': 2.8}, {'id': 886, 'popularity': 3.1208}]","[{'id': 2294, 'popularity': 1.8202}]","[9678, 970, 703, 11426, 10051, 156835, 162300, 197430, 210730, 227975, 355123, 374099, 374100, 374101]","[9648, 878, 53]",R,2023-05-11,0
tt23770030,2024,95.0,4350000.0,"[15780, 215840]",en,['AU'],"[{'id': 235416, 'popularity': 1.8431}, {'id': 113505, 'popularity': 1.2628}, {'id': 67837, 'popularity': 3.2389}]","[{'id': 92733, 'popularity': 0.3945}]","[894, 2467, 10201, 10121, 17984, 161919, 170135, 193319, 197065, 240485, 289590, 325762]","[16, 35, 18]",R,2024-10-17,0
tt4967094,2015,134.0,2700000.0,"[63482, 72626, 233188, 105845]",zh,"['HK', 'CN', 'TW']","[{'id': 1354895, 'popularity': 1.1817}, {'id': 1473995, 'popularity': 1.7967}, {'id': 1452738, 'popularity': 0.426}]","[{'id': 1495940, 'popularity': 0.3069}]","[6270, 9840, 10873]","[10749, 35]",,2015-08-13,1
tt20420628,2023,110.0,10000000.0,"[20782, 141391, 212984, 96310, 212985, 39043, 88565, 39004, 1898]",en,"['US', 'IE', 'GB']","[{'id': 4173, 'popularity': 5.1718}, {'id': 1247, 'popularity': 2.3828}, {'id': 583333, 'popularity': 1.6458}]","[{'id': 1496011, 'popularity': 0.2449}]","[1956, 9672, 10818, 12995, 18071, 159313, 207883, 214548, 264386, 281237, 372208]",[18],PG-13,2023-12-22,0
tt8097306,2018,110.0,19000000.0,"[114117, 3096, 96540]",en,['US'],"[{'id': 1230868, 'popularity': 1.1589}, {'id': 110742, 'popularity': 1.8147}, {'id': 41556, 'popularity': 1.6157}]","[{'id': 80602, 'popularity': 2.3841}]","[894, 9799, 5483, 5625, 15232, 18298, 33479, 155936, 156121, 168220, 186507, 190161, 214514, 220314, 229188, 232738, 237816, 241738, 246126, 254097, 280352, 303756, 333209]","[35, 10749]",R,2018-10-31,0
tt3531824,2016,96.0,19000000.0,"[1632, 47706, 19671, 72441]",en,['US'],"[{'id': 34847, 'popularity': 3.6222}, {'id': 54697, 'popularity': 2.7803}, {'id': 71815, 'popularity': 0.9931}]","[{'id': 142272, 'popularity': 0.3345}, {'id': 142276, 'popularity': 0.5313}]","[242, 1576, 11615, 12361, 18249, 201871, 212562, 235098, 246466, 325765]","[9648, 12, 80]",PG-13,2016-06-27,1
tt8178634,2022,187.0,69000000.0,[68594],te,['IN'],"[{'id': 148037, 'popularity': 1.5157}, {'id': 147023, 'popularity': 1.3181}, {'id': 2462673, 'popularity': 0.6842}]","[{'id': 147021, 'popularity': 0.8353}]","[10084, 2020, 2434, 2831, 3230, 3538, 4107, 10194, 12995, 15060, 15126, 207876, 209365, 212864, 273967]","[28, 12, 18]",R,2022-03-24,0
tt1798603,2016,92.0,26000000.0,"[290, 49389, 14]",en,['US'],"[{'id': 879, 'popularity': 3.8687}, {'id': 8534, 'popularity': 2.87}, {'id': 19754, 'popularity': 1.0125}]","[{'id': 54050, 'popularity': 1.787}]","[603, 65, 1991, 3289, 6490, 15094, 33451, 33656, 170499, 207317, 232431, 259376]","[35, 80, 9648]",R,2016-11-23,0
tt9883996,2020,113.0,20000000.0,"[6705, 23949, 12177, 290, 99366]",en,['GB'],"[{'id': 3051, 'popularity': 2.6929}, {'id': 58654, 'popularity': 1.1653}, {'id': 20186, 'popularity': 3.6563}]","[{'id': 1216417, 'popularity': 0.3002}]","[1209, 6075, 2673, 3525, 9672, 155759, 209673]","[35, 18]",PG,2021-05-21,0
tt2976182,2015,146.0,500.0,"[166526, 3522]",hi,['IN'],"[{'id': 52263, 'popularity': 0.8331}, {'id': 95505, 'popularity': 0.8568}, {'id': 85034, 'popularity': 1.4316}]","[{'id': 1426876, 'popularity': 0.0897}]",[],"[10749, 28, 18]",,2015-02-11,1
tt3381008,2016,83.0,35000000.0,"[5, 34034, 79, 10163, 443, 34620]",en,"['US', 'GB']","[{'id': 6730, 'popularity': 5.109}, {'id': 2983, 'popularity': 2.2788}, {'id': 52848, 'popularity': 4.3149}]","[{'id': 18865, 'popularity': 1.1272}]","[380, 1419, 470, 5653, 8132, 11724, 13042, 179430]","[28, 35]",R,2016-02-24,0
tt11214558,2025,123.0,50000000.0,"[41077, 73669, 215974, 260754]",en,['US'],"[{'id': 18918, 'popularity': 5.1872}, {'id': 5081, 'popularity': 8.4237}, {'id': 83427, 'popularity': 0.137}]","[{'id': 227564, 'popularity': 1.7535}]","[6075, 1803, 5565, 9672, 9917, 156306, 210608, 294708, 305168, 319799, 321464, 340972]","[18, 36, 28]",R,2025-10-01,0
tt22048412,2024,103.0,10000000.0,"[41077, 225614, 103376]",en,['US'],"[{'id': 1137824, 'popularity': 3.1312}, {'id': 1133349, 'popularity': 1.8406}, {'id': 1746938, 'popularity': 0.2472}]","[{'id': 101542, 'popularity': 0.7098}]","[445, 10292, 9663, 9826, 10232, 12339, 12396, 12570, 12670, 34053, 166323, 206191, 207046, 208289, 220378, 220389, 246926, 266244, 306600, 308664, 308773, 310396, 312271, 316332, 325811, 325847]","[27, 53]",R,2024-07-04,0
tt1609486,2024,90.0,40000000.0,"[1302, 5, 22213]",en,['US'],"[{'id': 69899, 'popularity': 2.112}, {'id': 1488961, 'popularity': 2.3849}, {'id': 11664, 'popularity': 2.7747}]","[{'id': 5714, 'popularity': 0.5523}]","[15101, 209220, 220815, 230454, 275041, 325378]","[10751, 35, 12, 14]",PG,2024-07-31,0
tt13391708,2022,103.0,3370000.0,"[11778, 5125, 856, 109756, 89695]",fr,['FR'],"[{'id': 586757, 'popularity': 1.9961}, {'id': 3060146, 'popularity': 0.1059}, {'id': 3060147, 'popularity': 0.0687}]","[{'id': 1702466, 'popularity': 0.7867}]","[4379, 9833, 10131, 187056, 217348, 229455, 235205, 299509]","[18, 14, 10749]",NR,2022-08-31,0
tt1527793,2025,139.0,12200000.0,"[199265, 34725, 123220]",ko,['KR'],"[{'id': 25002, 'popularity': 4.3909}, {'id': 86889, 'popularity': 2.3481}, {'id': 93999, 'popularity': 2.9997}]","[{'id': 10099, 'popularity': 2.243}]","[818, 10123, 9714, 9826, 156052, 191247, 198673, 199228, 208508]","[35, 80, 53]",R,2025-09-24,1
tt2126235,2016,99.0,21500000.0,"[1885, 84988, 7625, 10289, 56832]",en,"['GB', 'US']","[{'id': 3292, 'popularity': 3.2487}, {'id': 72855, 'popularity': 3.2001}, {'id': 4173, 'popularity': 3.9493}]","[{'id': 999760, 'popularity': 0.1278}]","[10562, 14964]","[53, 28]",PG-13,2016-06-10,0
tt21317634,2025,105.0,20000000.0,"[193159, 106810, 63369, 239194, 249368, 177499, 215935]",en,['US'],"[{'id': 221581, 'popularity': 1.8994}, {'id': 221098, 'popularity': 2.781}, {'id': 34612, 'popularity': 2.0213}]","[{'id': 12786, 'popularity': 1.0077}]","[3070, 4289, 5248, 237463, 247799, 309422]","[28, 35]",R,2025-06-19,0
tt4939066,2016,111.0,12700000.0,"[3965, 7036, 88607, 11590, 113206, 77994, 136989, 74238]",ko,['KR'],"[{'id': 73249, 'popularity': 3.1144}, {'id': 3896, 'popularity': 5.3989}, {'id': 86330, 'popularity': 0.9601}]","[{'id': 78866, 'popularity': 0.414}]","[3264, 9672, 12995, 213974, 231846, 231847, 231848, 231849, 260251]","[36, 18, 10752, 28]",R,2016-07-27,1
tt2283336,2019,114.0,110000000.0,"[56, 49325, 5, 81620]",en,['US'],"[{'id': 74568, 'popularity': 6.455}, {'id': 62561, 'popularity': 2.8742}, {'id': 466505, 'popularity': 3.4054}]","[{'id': 37932, 'popularity': 1.0842}]","[212, 90, 3271, 7041, 9717, 9663, 14522, 14909, 41523, 164889, 167316, 197194, 222719, 257227]","[35, 878, 28, 12]",PG-13,2019-06-12,0
tt7159382,2017,144.0,2100000.0,[14464],te,['IN'],"[{'id': 1473119, 'popularity': 1.2713}, {'id': 1407562, 'popularity': 0.3967}, {'id': 1612378, 'popularity': 0.3529}]","[{'id': 215917, 'popularity': 0.2637}]",[220994],"[18, 10749, 35]",,2017-07-20,1
tt2674426,2016,110.0,20000000.0,"[12, 5219, 21]",en,['US'],"[{'id': 1223786, 'popularity': 5.5088}, {'id': 237455, 'popularity': 4.7115}, {'id': 47627, 'popularity': 2.215}]","[{'id': 1096867, 'popularity': 0.8425}]","[894, 1415, 818, 392, 2679, 2564, 9840, 9673, 10241, 155209, 158558, 160404, 169152, 187056, 207819, 323809]","[18, 10749]",PG-13,2016-06-01,1
tt10039344,2019,90.0,6500000.0,"[73118, 33, 47729]",en,['US'],"[{'id': 1368507, 'popularity': 2.4854}, {'id': 1216004, 'popularity': 0.8931}, {'id': 1379123, 'popularity': 0.4774}]","[{'id': 1346242, 'popularity': 0.1502}]","[428, 1825, 6152, 11001, 10980, 14999, 179431, 197582, 260780, 322255]","[27, 53]",PG-13,2019-10-24,1
tt28288786,2024,156.0,380000.0,"[148370, 54205, 113530]",ml,['IN'],"[{'id': 3037048, 'popularity': 1.2219}, {'id': 2191938, 'popularity': 2.1611}, {'id': 3389588, 'popularity': 2.4333}]","[{'id': 2235943, 'popularity': 0.0758}]",[9799],"[10749, 35]",,2024-02-09,1
tt1034415,2018,152.0,20000000.0,"[46344, 138012, 34982, 53085, 64061, 50498]",en,['US'],"[{'id': 118545, 'popularity': 3.808}, {'id': 3063, 'popularity': 3.5723}, {'id': 1137824, 'popularity': 3.1312}]","[{'id': 78160, 'popularity': 1.2209}]","[220, 1346, 292, 1475, 1228, 1755, 11627, 5086, 9714, 10551, 11322, 15001, 33934, 40931, 156174, 157351, 162745, 163129, 163210, 165244, 176561, 186747, 197582, 203360, 210162, 238137, 269233, 316832]","[27, 9648, 18]",R,2018-10-26,0
tt8772262,2019,148.0,9000000.0,"[39407, 123620]",en,['US'],"[{'id': 1373737, 'popularity': 4.8925}, {'id': 1007683, 'popularity': 4.0763}, {'id': 1410478, 'popularity': 1.3011}]","[{'id': 1145520, 'popularity': 1.6222}]","[697, 4720, 2340, 1192, 6158, 11528, 9696, 10983, 10864, 11083, 18514, 164698, 172291, 177923, 185718, 208298, 209568, 224845, 241804, 243370, 246313, 253709, 253807, 312898]","[27, 18, 9648]",R,2019-07-03,1
tt15090124,2021,83.0,250000.0,[18616],en,['US'],"[{'id': 31493, 'popularity': 0.9151}, {'id': 1552795, 'popularity': 0.183}, {'id': 1644404, 'popularity': 0.1817}]","[{'id': 7727, 'popularity': 0.5849}]","[782, 258, 9887, 4759, 10121, 161919, 199524, 202335, 273967, 298636]","[16, 14, 27, 878]",NR,2021-09-17,0
tt1697800,2021,92.0,4000000.0,"[144803, 76629, 1632]",en,['US'],"[{'id': 935201, 'popularity': 1.0808}, {'id': 109513, 'popularity': 8.3406}, {'id': 77700, 'popularity': 3.8897}]","[{'id': 1288700, 'popularity': 0.1265}]",[],"[28, 35, 10749]",R,2021-07-01,0
tt7888964,2021,92.0,16000000.0,"[121470, 86647, 123230]",en,['US'],"[{'id': 59410, 'popularity': 3.9023}, {'id': 113332, 'popularity': 1.0958}, {'id': 935, 'popularity': 4.4835}]","[{'id': 1169024, 'popularity': 0.613}]","[782, 848, 1599, 8045, 3271, 9727, 13116, 14903, 18035, 174244, 179431, 285712, 290757, 372413, 373663]","[28, 53]",R,2021-03-18,1
tt1490785,2015,123.0,13000000.0,"[13240, 41624]",en,['US'],"[{'id': 91606, 'popularity': 3.1125}, {'id': 550843, 'popularity': 4.3877}, {'id': 31528, 'popularity': 0.9679}]","[{'id': 15219, 'popularity': 0.35}]","[727, 4344, 5565, 6782, 207883]","[10402, 18]",R,2016-02-05,0
tt8236336,2019,119.0,8000000.0,"[122253, 149332, 99366, 150316]",en,['US'],"[{'id': 1023139, 'popularity': 2.6378}, {'id': 516, 'popularity': 4.9466}, {'id': 65717, 'popularity': 4.4809}]","[{'id': 19014, 'popularity': 1.7082}]","[591, 521, 1399, 5340, 5565, 9672, 13006, 161304, 179521, 188507, 209817, 214463, 262522]",[18],R,2019-09-12,0
tt6475714,2020,103.0,60000000.0,"[7220, 47, 81620, 882, 265714]",en,['CN'],"[{'id': 63, 'popularity': 4.2133}, {'id': 57207, 'popularity': 2.5588}, {'id': 2372, 'popularity': 4.9961}]","[{'id': 4014, 'popularity': 2.6592}]","[11100, 11024, 12446, 18101, 41645, 196068, 196984, 211659, 325763, 325778, 325813, 325838, 325856]","[28, 14, 12]",PG-13,2020-12-03,0
tt23561236,2023,117.0,16000000.0,"[2531, 37871, 787, 221959]",en,['US'],"[{'id': 2954, 'popularity': 5.32}, {'id': 40543, 'popularity': 1.2274}, {'id': 33655, 'popularity': 1.4679}]","[{'id': 1893777, 'popularity': 0.2937}]","[380, 1680, 1731, 3060, 10123, 8201, 5903, 10041, 8802, 12279, 158718, 163178, 203322, 210434, 222186, 239797, 240237, 241927, 276605, 281585, 284182, 293649, 325761, 325772, 325773, 325778, 325787, 325795, 325806, 325831, 325847, 325857]","[35, 18]",R,2023-11-10,0
tt5463162,2018,119.0,110000000.0,"[104228, 28788, 25, 7505]",en,['US'],"[{'id': 10859, 'popularity': 5.5224}, {'id': 16851, 'popularity': 4.0081}, {'id': 54882, 'popularity': 9.3418}]","[{'id': 40684, 'popularity': 2.2024}]","[1701, 9715, 1852, 3070, 9717, 9663, 11687, 179430, 179431, 325832]","[28, 35, 12]",R,2018-05-15,1
tt10986222,2021,109.0,8300000.0,"[41077, 160472]",en,['US'],"[{'id': 73421, 'popularity': 3.2428}, {'id': 12930, 'popularity': 1.4431}, {'id': 1945369, 'popularity': 0.7337}]","[{'id': 17439, 'popularity': 0.3496}]","[242, 2411, 4434, 12670, 12999, 15025, 157955, 164193, 176227, 220448, 240485, 322204]",[18],R,2021-11-19,0
tt1628841,2016,120.0,165000000.0,"[25, 22213, 347, 86561]",en,['US'],"[{'id': 96066, 'popularity': 3.5083}, {'id': 4785, 'popularity': 3.5878}, {'id': 198847, 'popularity': 2.7751}]","[{'id': 6046, 'popularity': 1.6076}]","[9663, 9951, 14909]","[28, 12, 878]",PG-13,2016-06-22,0
tt7095482,2018,132.0,4552700.0,"[29566, 5125, 67412, 7680, 117221, 91991, 117222, 117223, 61358]",es,['ES'],"[{'id': 3483, 'popularity': 0.6478}, {'id': 19909, 'popularity': 0.2648}, {'id': 67262, 'popularity': 0.264}]","[{'id': 96690, 'popularity': 0.4181}]","[514, 417, 4373, 6083, 10202, 44042]","[53, 9648, 18]",,2018-09-28,0
tt3922818,2017,120.0,30000000.0,"[85283, 30131, 47729, 61241, 3393, 33]",en,['US'],"[{'id': 77996, 'popularity': 4.1167}, {'id': 52018, 'popularity': 2.9004}, {'id': 17832, 'popularity': 3.2619}]","[{'id': 36804, 'popularity': 0.5684}]","[2964, 839, 3388, 11860, 14760, 18425, 232225]","[10749, 12, 878, 18]",PG-13,2017-01-26,0
tt5078852,2021,119.0,5000000.0,"[153438, 137373, 5113, 171436, 96310, 142122, 6626]",en,['US'],"[{'id': 1037, 'popularity': 3.4068}, {'id': 65731, 'popularity': 3.8373}, {'id': 37154, 'popularity': 1.6386}]","[{'id': 1513670, 'popularity': 0.1368}]","[3149, 9730, 6220, 10291, 178895, 190636, 265594, 265595, 282151, 282152, 325771, 325790, 325808]","[80, 18, 53]",R,2021-06-24,0
tt8649252,2023,84.0,84.0,"[58085, 7281, 288, 52352]",en,['GB'],"[{'id': 3534903, 'popularity': 0.0903}, {'id': 1716493, 'popularity': 1.8471}, {'id': 3534904, 'popularity': 0.1188}]","[{'id': 1736559, 'popularity': 0.174}]","[212, 9872, 14604, 157213, 187056, 240303]","[35, 18]",NR,2023-08-25,1
tt1502407,2018,106.0,10000000.0,"[33, 3172, 15822, 20848, 14]",en,['US'],"[{'id': 8944, 'popularity': 3.9751}, {'id': 20750, 'popularity': 3.6882}, {'id': 1511997, 'popularity': 0.5127}]","[{'id': 64141, 'popularity': 0.8825}]","[447, 2754, 3335, 4728, 1245, 9663, 9826, 10059, 10714, 12339, 13112, 202371, 207159, 323756]","[27, 53]",R,2018-10-18,1
tt1684562,2024,126.0,125000000.0,"[121470, 78984, 33, 144037]",en,['US'],"[{'id': 30614, 'popularity': 10.339}, {'id': 5081, 'popularity': 8.4237}, {'id': 27428, 'popularity': 3.401}]","[{'id': 40684, 'popularity': 2.2024}]","[5656, 886, 5956, 156091, 179430, 179431, 247799, 269769, 373350, 373351, 373352, 373353, 373354, 373355, 373356]","[28, 35, 10749]",PG-13,2024-04-24,0
tt0437086,2019,122.0,170000000.0,"[10807, 574, 25, 22213]",en,['US'],"[{'id': 973667, 'popularity': 1.7806}, {'id': 27319, 'popularity': 4.0345}, {'id': 6161, 'popularity': 7.5547}]","[{'id': 2294, 'popularity': 1.8202}]","[779, 801, 2660, 4565, 2006, 9715, 12190, 12375, 13141, 239110, 245230, 248862, 325851, 367457]","[28, 878, 12]",PG-13,2019-01-31,0
tt29567915,2025,148.0,11800000.0,"[86382, 10221, 166380, 34982, 282266]",en,['US'],"[{'id': 17838, 'popularity': 3.7735}, {'id': 934, 'popularity': 4.3314}, {'id': 335, 'popularity': 2.8728}]","[{'id': 20204, 'popularity': 1.1961}]","[818, 1956, 4172, 9672, 4441, 160224, 192772, 207883, 362860]","[36, 18]",PG-13,2025-11-06,1
tt20222166,2025,83.0,22600000.0,[97],en,['US'],"[{'id': 13524, 'popularity': 1.2853}, {'id': 21731, 'popularity': 2.0863}, {'id': 6008, 'popularity': 1.2634}]","[{'id': 3026, 'popularity': 2.6459}]","[8201, 9663, 11800, 9824, 18001, 190069, 240462, 252201, 259376, 296093, 322268, 331381]","[35, 10402]",R,2025-09-12,0
tt6316138,2017,125.0,4200000.0,[94806],tr,['TR'],"[{'id': 106621, 'popularity': 0.4497}, {'id': 1876418, 'popularity': 1.0718}, {'id': 93389, 'popularity': 0.4084}]","[{'id': 1876416, 'popularity': 0.1432}]","[2468, 3264, 11029, 13014, 208400, 239170, 239171, 239172, 239173]","[18, 10752, 36]",PG-13,2017-10-27,1
tt4575576,2018,104.0,75000000.0,"[2, 23644]",en,"['US', 'GB']","[{'id': 3061, 'popularity': 4.8452}, {'id': 39459, 'popularity': 4.0535}, {'id': 1901375, 'popularity': 0.9498}]","[{'id': 12995, 'popularity': 0.9387}]","[5774, 18035, 18165, 156597, 157955, 209220, 240303, 245230, 246361]","[12, 35, 10751, 14]",PG,2018-08-01,1
tt7054636,2019,109.0,20000000.0,[3096],en,['US'],"[{'id': 80602, 'popularity': 2.3841}, {'id': 80611, 'popularity': 0.3813}, {'id': 1106869, 'popularity': 0.1889}]","[{'id': 80602, 'popularity': 2.3841}]","[3739, 2495, 6625, 9663, 15378, 18035, 18187, 246126]",[35],PG-13,2019-03-01,1
tt3722070,2015,104.0,6000000.0,"[288, 559]",en,['GB'],"[{'id': 10978, 'popularity': 2.8128}, {'id': 15739, 'popularity': 1.7612}, {'id': 47468, 'popularity': 1.5048}]","[{'id': 55476, 'popularity': 0.5189}]","[4580, 212, 818, 392, 2981, 5565, 9672, 9181, 12987]","[35, 18]",PG-13,2015-10-30,1
tt5540992,2017,90.0,15500000.0,"[97, 100460, 68413, 6626]",en,['US'],"[{'id': 57755, 'popularity': 5.3106}, {'id': 11006, 'popularity': 4.976}, {'id': 3026, 'popularity': 2.4218}]","[{'id': 3026, 'popularity': 2.4218}]","[736, 15087, 161304, 206515]","[36, 18, 53]",R,2017-12-09,0
tt4614612,2018,154.0,18000000.0,"[6705, 9987, 10100, 7281]",en,['GB'],"[{'id': 139549, 'popularity': 1.5413}, {'id': 76944, 'popularity': 1.5565}, {'id': 119415, 'popularity': 0.7951}]","[{'id': 65452, 'popularity': 0.7916}]","[9672, 14546, 15060, 159862, 192772, 207928, 298625, 353839]","[36, 18]",PG-13,2018-11-01,0
tt2660888,2016,122.0,185000000.0,"[82819, 4, 11461, 34530, 83644]",en,['US'],"[{'id': 62064, 'popularity': 3.5978}, {'id': 17306, 'popularity': 2.5249}, {'id': 1372, 'popularity': 8.7813}]","[{'id': 58189, 'popularity': 0.9424}]","[1612, 9663, 9743, 158449, 161176, 195114]","[28, 12, 878]",PG-13,2016-07-07,0
tt1524575,2015,91.0,13000000.0,"[1632, 126, 20851, 58399]",en,['US'],"[{'id': 999817, 'popularity': 1.129}, {'id': 454, 'popularity': 4.2492}, {'id': 21193, 'popularity': 0.8704}]","[{'id': 20193, 'popularity': 0.641}]","[2626, 2470, 8685, 159940, 197776, 298080, 301391]","[53, 27]",R,2015-07-23,0
tt9894470,2019,92.0,1000000.0,"[53472, 29366, 123740, 6626, 108781, 49471]",en,['US'],"[{'id': 32747, 'popularity': 3.5217}, {'id': 56117, 'popularity': 2.249}, {'id': 6573, 'popularity': 3.7659}]","[{'id': 1194699, 'popularity': 0.1494}]","[2231, 1543, 10292, 10726, 14964, 162199, 162914, 256550, 262826]","[28, 80, 27, 53]",NR,2019-09-21,0
